-0.000375,-0.000019,0.000006,-0.000236,-0.000000,-0.000014,-0.000405,0.000009,-0.000003,-0.000251,0.000000,-0.000014,-0.000018,0.000312,0.000098,0.000021,-0.023931,0.000340,-0.000106,-0.000004,-0.023931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000371,-0.000020,0.000006,-0.000237,-0.000000,-0.000014,-0.000404,0.000009,-0.000003,-0.000255,0.000000,-0.000014,-0.000019,0.000308,0.000101,0.000022,-0.036284,0.000337,-0.000110,-0.000005,-0.036283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000261,-0.000015,0.000005,-0.000170,-0.000000,-0.000011,-0.000286,0.000007,-0.000003,-0.000184,0.000000,-0.000011,-0.000015,0.000216,0.000076,0.000017,-0.042046,0.000237,-0.000083,-0.000004,-0.042046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.065080,0.050868,-0.001658,-0.893288,-0.137606,1.911190,-0.073328,-0.046955,0.002033,-0.892314,0.137844,1.912209,-0.001145,-0.187986,0.016213,0.001606,-0.044189,-0.163731,-0.011919,-0.001865,-0.044345,-0.145355,0.078377,0.268734,0.050565,-0.023396,0.158416,0.061444,-0.022318,-0.346435,0.048400,-0.015749,-0.042761,0.074232,-0.820557,0.496953,-0.428734,-0.349000,-0.583546,-0.394920,0.624011,-0.349000,-0.177354,0.074803,0.216168,0.231753,-0.003805,-0.137487,-0.167324,-0.001623,0.316084,-0.089547,-0.054126,0.147481,0.377603,-0.041342,-0.053480,-0.039761,0.000000,0.105110,-0.108079,-0.102017,0.000000,0.999283,0.000959,-0.000000,0.999679,-0.037865,0.025316,-0.000035,0.021972,0.001437,0.000027,-0.000025,0.000001,0.000372,0.000358,-0.004968,0.000031,0.000023,-0.000001,0.000372,-0.000358,-0.004971,0.000001,0.000078,-0.000043,-0.000004,0.000344,0.000068,0.000032,0.000005,0.000344,0.005415,-0.004937,0.000161,0.074372,0.071544,-0.993669,0.006101,0.004557,-0.000197,0.074291,-0.071668,-0.994199,0.000111,0.015655,-0.008419,-0.000832,0.018983,0.013636,0.006186,0.000969,0.019064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-83.208022,65.439637,-2.183805,-89.806222,-6.208340,-5.464750,29.362931,-108.518286,-13.292074,-108.168242,6.553878,29.315235,32.740949,-25.663109,-0.234658,-7.616101,11.132374,-55.009041,5.693493,4.647347,19.184837,-0.145355,0.078377,0.268734,0.050565,-0.023396,0.158416,0.061444,-0.022318,-0.346435,0.048400,-0.015749,-0.042761,0.074232,-0.820557,0.496953,-0.428734,-0.349000,-0.583546,-0.394920,0.624011,-0.349000,-0.177354,0.074803,0.216168,0.231753,-0.003805,-0.137487,-0.167324,-0.001623,0.316084,-0.089547,-0.054126,0.147481,0.377603,-0.041342,-0.053480,-0.039761,0.000000,0.105110,-0.108079,-0.102017,0.000000,0.999283,0.000959,-0.000000,0.999679,-0.037865,0.025316,-0.000035,0.021972,0.001437,0.000027,-0.000025,0.000001,0.000372,0.000358,-0.004968,0.000031,0.000023,-0.000001,0.000372,-0.000358,-0.004971,0.000001,0.000078,-0.000043,-0.000004,0.000344,0.000068,0.000032,0.000005,0.000344,0.005415,-0.004937,0.000161,0.074372,0.071544,-0.993669,0.006101,0.004557,-0.000197,0.074291,-0.071668,-0.994199,0.000111,0.015655,-0.008419,-0.000832,0.018983,0.013636,0.006186,0.000969,0.019064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-79.161973,61.117566,-3.447428,-71.092981,-4.523351,-0.638156,19.759749,-108.395382,-7.956860,-76.722895,4.261697,30.209711,31.519037,-17.896538,-0.024502,-5.558459,8.649763,-42.241482,5.369220,3.168622,14.915071,-0.145355,0.078377,0.268734,0.050565,-0.023396,0.158416,0.061444,-0.022318,-0.346435,0.048400,-0.015749,-0.042761,0.074232,-0.820557,0.496953,-0.428734,-0.349000,-0.583546,-0.394920,0.624011,-0.349000,-0.177354,0.074803,0.216168,0.231753,-0.003805,-0.137487,-0.167324,-0.001623,0.316084,-0.089547,-0.054126,0.147481,0.377603,-0.041342,-0.053480,-0.039761,0.000000,0.105110,-0.108079,-0.102017,0.000000,0.999283,0.000959,-0.000000,0.999679,-0.037865,0.025316,-0.000035,0.021972,0.001437,0.000027,-0.000025,0.000001,0.000372,0.000358,-0.004968,0.000031,0.000023,-0.000001,0.000372,-0.000358,-0.004971,0.000001,0.000078,-0.000043,-0.000004,0.000344,0.000068,0.000032,0.000005,0.000344,0.005415,-0.004937,0.000161,0.074372,0.071544,-0.993669,0.006101,0.004557,-0.000197,0.074291,-0.071668,-0.994199,0.000111,0.015655,-0.008419,-0.000832,0.018983,0.013636,0.006186,0.000969,0.019064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-73.503400,55.860623,-6.038214,-71.165838,-3.169985,-6.624162,21.128336,-112.480280,-4.988355,-68.357510,5.729965,26.872369,30.516622,-13.367664,0.595011,-3.669432,6.426831,-34.544916,4.923258,1.866603,10.807386,-0.145355,0.078377,0.268734,0.050565,-0.023396,0.158416,0.061444,-0.022318,-0.346435,0.048400,-0.015749,-0.042761,0.074232,-0.820557,0.496953,-0.428734,-0.349000,-0.583546,-0.394920,0.624011,-0.349000,-0.177354,0.074803,0.216168,0.231753,-0.003805,-0.137487,-0.167324,-0.001623,0.316084,-0.089547,-0.054126,0.147481,0.377603,-0.041342,-0.053480,-0.039761,0.000000,0.105110,-0.108079,-0.102017,0.000000,0.999283,0.000959,-0.000000,0.999679,-0.037865,0.025316,-0.000035,0.021972,0.001437,0.000027,-0.000025,0.000001,0.000372,0.000358,-0.004968,0.000031,0.000023,-0.000001,0.000372,-0.000358,-0.004971,0.000001,0.000078,-0.000043,-0.000004,0.000344,0.000068,0.000032,0.000005,0.000344,0.005415,-0.004937,0.000161,0.074372,0.071544,-0.993669,0.006101,0.004557,-0.000197,0.074291,-0.071668,-0.994199,0.000111,0.015655,-0.008419,-0.000832,0.018983,0.013636,0.006186,0.000969,0.019064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-68.855509,50.882983,-8.284085,-67.906570,-1.879122,-10.196841,21.436727,-116.157120,-2.373612,-57.731326,6.272688,23.978354,29.282176,-9.616560,1.166020,-2.157916,4.575256,-28.060514,4.522071,0.886724,7.416522,-0.148311,0.079624,0.272337,0.054428,-0.023459,0.156125,0.058655,-0.022345,-0.341167,0.046908,-0.016652,-0.040303,0.080526,-0.821246,0.496062,-0.429396,-0.349000,-0.581795,-0.396721,0.622311,-0.349000,-0.131475,0.033756,0.088921,0.141570,0.022900,-0.080032,-0.100560,-0.001836,0.154797,-0.058272,-0.024677,0.081785,0.218409,-0.034393,-0.059788,-0.038013,0.000000,0.060884,-0.070171,-0.076811,0.000000,0.999447,0.003373,-0.002460,0.999616,-0.033168,0.027521,-0.601335,1.052576,0.451000,-0.011323,0.012769,0.005272,-0.020740,-0.016408,-0.031020,0.010409,0.005505,-0.011201,-0.046277,0.005302,-0.016395,0.003174,-0.013817,-0.006427,-0.028180,0.034411,-0.023582,0.005886,0.019712,0.060680,-1.139581,1.293142,0.556133,-1.560897,-1.819688,1.257409,0.597781,0.713883,-0.956987,-3.822012,-0.067533,1.426210,0.309622,-1.228221,-0.698591,-2.595280,3.131211,-2.087266,0.575617,1.783756,5.619336,-1.094730,1.511429,-0.049606,-1.160310,-0.233636,-0.372260,0.388129,-2.512811,-0.307976,-1.406094,0.263325,1.083623,0.758409,-0.332644,-0.011180,-0.317603,0.465910,-0.719616,0.238527,0.193870,0.801638
-34.247701,3.267885,-0.430596,-92.935331,0.975981,12.053392,49.174508,-67.422395,41.057149,41.310343,3.764070,65.967280,19.973157,-19.118528,6.450317,8.632552,-0.876219,-9.496462,1.704649,-5.569924,-16.585695,-0.148311,0.079624,0.272337,0.054428,-0.023459,0.156125,0.058655,-0.022345,-0.341167,0.046908,-0.016652,-0.040303,0.080526,-0.821246,0.496062,-0.429396,-0.349000,-0.581795,-0.396721,0.622311,-0.349000,-0.131475,0.033756,0.088921,0.141570,0.022900,-0.080032,-0.100560,-0.001836,0.154797,-0.058272,-0.024677,0.081785,0.218409,-0.034393,-0.059788,-0.038013,0.000000,0.060884,-0.070171,-0.076811,0.000000,0.999447,0.003373,-0.002460,0.999616,-0.033168,0.027521,-0.601335,1.052576,0.451000,-0.011323,0.012769,0.005272,-0.020740,-0.016408,-0.031020,0.010409,0.005505,-0.011201,-0.046277,0.005302,-0.016395,0.003174,-0.013817,-0.006427,-0.028180,0.034411,-0.023582,0.005886,0.019712,0.060680,-1.139581,1.293142,0.556133,-1.560897,-1.819688,1.257409,0.597781,0.713883,-0.956987,-3.822012,-0.067533,1.426210,0.309622,-1.228221,-0.698591,-2.595280,3.131211,-2.087266,0.575617,1.783756,5.619336,-1.094730,1.511429,-0.049606,-1.160310,-0.233636,-0.372260,0.388129,-2.512811,-0.307976,-1.406094,0.263325,1.083623,0.758409,-0.332644,-0.011180,-0.317603,0.465910,-0.719616,0.238527,0.193870,0.801638
-39.880450,7.649844,-1.382423,-77.853685,-0.785537,9.355000,53.544829,-65.591886,32.471572,38.283459,2.932180,64.887314,16.570852,-16.139511,6.586722,7.618501,-1.613922,-7.759502,1.539872,-4.736585,-14.052487,-0.148311,0.079624,0.272337,0.054428,-0.023459,0.156125,0.058655,-0.022345,-0.341167,0.046908,-0.016652,-0.040303,0.080526,-0.821246,0.496062,-0.429396,-0.349000,-0.581795,-0.396721,0.622311,-0.349000,-0.131475,0.033756,0.088921,0.141570,0.022900,-0.080032,-0.100560,-0.001836,0.154797,-0.058272,-0.024677,0.081785,0.218409,-0.034393,-0.059788,-0.038013,0.000000,0.060884,-0.070171,-0.076811,0.000000,0.999447,0.003373,-0.002460,0.999616,-0.033168,0.027521,-0.601335,1.052576,0.451000,-0.011323,0.012769,0.005272,-0.020740,-0.016408,-0.031020,0.010409,0.005505,-0.011201,-0.046277,0.005302,-0.016395,0.003174,-0.013817,-0.006427,-0.028180,0.034411,-0.023582,0.005886,0.019712,0.060680,-1.139581,1.293142,0.556133,-1.560897,-1.819688,1.257409,0.597781,0.713883,-0.956987,-3.822012,-0.067533,1.426210,0.309622,-1.228221,-0.698591,-2.595280,3.131211,-2.087266,0.575617,1.783756,5.619336,-1.094730,1.511429,-0.049606,-1.160310,-0.233636,-0.372260,0.388129,-2.512811,-0.307976,-1.406094,0.263325,1.083623,0.758409,-0.332644,-0.011180,-0.317603,0.465910,-0.719616,0.238527,0.193870,0.801638
